orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
157781294219078,23354704062,13796247587,1704599348,1,19573821,308461157,"Chất lượng sản phẩm:tốt

đóng gói chống sốc tốt, vận chuyển nhanh",5,,,Natural Titanium
155111134243757,23354704062,13537365863,1702527848,1,1127483228,308461157,"Đúng với mô tả:dung
Chất lượng sản phẩm:tot
Tính năng nổi bật:nhanh",5,,,Natural Titanium
153334806202745,23354704062,13314336695,1700758320,1,791836547,308461157,"Đúng với mô tả:tốt
Tính năng nổi bật:tốt

Giao hàng nhanh",5,,,Natural Titanium
157463732274565,23354704062,13725138595,1703963115,1,1103765806,308461157,"Chất lượng sản phẩm:quá tuyệt vời.ko.cần nhiều lời
Tính năng nổi bật:gì cũng ok
Đúng với mô tả:đầy đủ tính năng như mô tả",5,,,Natural Titanium
156749670231209,23354704062,13670379310,1703491425,1,42262362,308461157,"Tính năng nổi bật:lieen lacj
Đúng với mô tả:chuẩn
Chất lượng sản phẩm:chuẩn

Hàng chuẩn nhé . Ảnh clip mang tính nhất nhận cứ",5,,,Natural Titanium
156308794222658,23354704062,13610801169,1702991444,1,927438167,308461157,"Chất lượng sản phẩm:tuyệt vời

Hàng chuẩn công ty 
Kiểm tra trên web của Apple đúng thông tin 
Sẽ ủng hộ tiếp",5,,,White Titanium
154491985220232,23354704062,13553349641,1702621572,1,98798641,308461157,Hàng đúng mô tả giao hàng siêu nhanh sẽ ủng hộ và giới thiệu cho bạn bè,5,,,White Titanium
156057774227718,23354704062,13550330007,1702607161,1,124270203,308461157,"Đúng với mô tả:iphone 15 promax 256
Chất lượng sản phẩm:Good
Tính năng nổi bật:Viền titan, cam 5x",5,,,White Titanium
154491272217057,23354704062,13726801722,1703992887,1,70444079,308461157,"Đã nhận được hàng
Sử dụng ok 
Giao hàng đúng mẫu mã và nhanh chóng",5,,,White Titanium
154492172284717,23354704062,13451446445,1701869263,1,5482763,308461157,"Sản phẩm ok mọi người mua ủng hộ shop nhứ, giao hàng cũng nhanh và đầy đủ,",5,,,Blue Titanium
153680479249803,23354704062,13367564226,1701222566,1,75272858,308461157,"Tính năng nổi bật:qua muot
Đúng với mô tả:chuan
Chất lượng sản phẩm:tuyet voi

Quá tuyệt vời",5,,,Natural Titanium
157197372221987,23354704062,13720869908,1703926484,1,1119326735,308461157,"May chat, che do doi loi 60 ngay nen an tam su dung va mua",5,,,Natural Titanium
153361818302546,23354704062,13542309718,1702549120,1,101525602,308461157,"Hàng chính hãng, shop đóng gói kỹ càng, có tem niêm phong. Rất ok.",5,,,Natural Titanium
151866169210636,23354704062,13045077997,1698686245,1,53098565,308461157,"Giá rẻ, mua mặc thử với mặc cho dzui chớ k có tác dụng gì cả đâu mn",5,,,White Titanium
152470812220961,23354704062,13402109877,1701489947,1,5482763,308461157,"Máy xài tốt, cảm ơn shop, mọi ng nên mua nhé, thanh toán trước yên tâm",5,,,White Titanium
153369026317188,23354704062,13238783778,1700191010,1,7154799,308461157,"Giao hàng nhanh bình thường, đóng gói oklela , hàng chuẩn đã mua n lần",5,,,Natural Titanium
153334819223696,23354704062,13208537314,1699979750,1,98798641,308461157,Hàng chất lượng đúng như mô tả săn sale dc giá khá tốt sẽ ủng hộ.,5,,,Natural Titanium
156013208239848,23354704062,13549107528,1702598507,1,1095242426,308461157,"Đúng với mô tả:sản phẩm ok đúng mô tả
Chất lượng sản phẩm:toot",5,,,Natural Titanium
153379937202286,23354704062,13340046468,1700986980,1,200018856,308461157,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok

Đã nhận dc hàng ạ. 
Lần đầu săn sale mua điện thoại, mua thanh toán liền luôn mà không hiểu sao bị shopeee khoá nick kêu gian lận tào lao thật sự 🙂 vậy rồi sao dám mua nữa ??",5,,,Natural Titanium
153681466202299,23354704062,13265200136,1700380342,1,53926898,308461157,"Thuốc Tiffy được dùng để làm giảm các triệu chứng cảm thông thường nghẹt mũi, hạ sốt, giảm đau và viêm mũi dị ứng. Dưới đây là những thông tin cần biết khi dùng thuốc Tiffy",5,,,Natural Titanium
156073404202413,23354704062,13649398105,1703300480,1,244764677,308461157,"Nói chung dịch vụ chưa được tốt lắm
Chat hỏi thì trả lời hời hợt 

May mà có Shopee tài trợ, chứ bán kiểu hời hợt thế này thì chua lắm.",4,,,Black Titanium
157047378208946,23354704062,13684181480,1703615852,1,1103765806,308461157,"Chất lượng sản phẩm:sản phẩm trên cả guyệt vời
Đúng với mô tả:chuẩn như mô tả luôn
Tính năng nổi bật:đầy đủ tính năng",5,,,Natural Titanium
153337146314756,23354704062,13237619455,1700183910,1,10559084,308461157,Hàng đóng gói rất ok. Tuy nhiên đơn hàng giá trị cao nhưng đơn vị vận chuyển vứt chung cùng các loại khác :(,5,,,Natural Titanium
157827922211786,23354704062,13790278131,1704539616,1,101222985,308461157,"Hàng chính hãng, mọi người yên tâm chọn mua trên mall để tiết kiệm chi phí",4,,,Blue Titanium
156096746283202,23354704062,13552441382,1702617556,1,123564489,308461157,"Đã nhận hàng chuẩn chính hãng, tuy nhiên giá bán vẫn hơi cao",4,,,White Titanium
151866091222086,23354704062,13041958895,1698663530,-1,40677267,308461157,Giao hàng chậm trễ. Shop cách nhà 3km giao tận 5 ngày mới đến,1,,,Natural Titanium
157213373223898,23354704062,13713849211,1703856787,0,1013032638,308461157,"Đúng với mô tả:ok
Chất lượng sản phẩm:ok
Tính năng nổi bật:ok",2,,,White Titanium
153338277258992,23354704062,13271766257,1700442332,1,67178375,308461157,Đã nhận được hàng đầy đủ. Sẽ ủng hộ shop thêm nhiều lần nữaaaaaa,5,,,White Titanium
153334816220625,23354704062,13454936205,1701913259,1,106980034,308461157,Đã ủng hộ shop nhiều lần rồi . Hàng chuẩn chính hãng hình ảnh mang tính chất nhânn xu,5,,,Natural Titanium
153681563304096,23354704062,13262252820,1700363292,1,99595892,308461157,"Bộ Thông tin và Truyền thông khuyến cáo người dân nâng cao cảnh giác, không chuyển tiền hoặc cung cấp thông tin cá nhân cho người lạ qua điện thoại. Nếu có hiện tượng trên, đề nghị trình báo ngay cho cơ quan Công an để xử lý hoặc thông báo đến số điện thoại trực ban hình sự 0692348560 của Cục Cảnh sát hình sự để được hướng dẫn kịp thời.",5,,,Natural Titanium
152073799298912,23354704062,13276887441,1700470795,1,1056384068,308461157,"Khám phá Cung điện trong lòng núi tại Thung lũng Hoa Trên Đá - Hiền Hào - Cát Bà.
Giá vé vào cửa: Người lớn 80k ( 1 đồ uống ), trẻ em 40k. 
Không kỳ vĩ với những tác phẩm thạch nhũ tuyệt vời của thiên nhiên như sư tử, rùa đá, giếng trời tự nhiên ..vv... Không những thế phía bên kia cửa hang còn dẫn thẳng ra biển với những con sóng vỗ rì rào 🌊. Rất đáng để khám phá nha các bạn, vì bên farmstay còn rất nhiều hạng mục trang trí khác nữa.",5,,,Natural Titanium
